Child Age At Placement,Child Gender,Child Ethnicity,Child Prior Placements,Returning Child,Missing Episodes,Sibling Group Size,Placed With Siblings,Carer Age,Carer Gender,Carer Ethnicity,Placement Type,Placement Start Date,Move Date,Days Placed,Move Reason,Distance From Home (miles),EH involvement,YOT involvement,Placement Sequence Number
11,Female,White - British,0,False,1,5,True,51,Trans Male,Traveller of Irish Heritage,In-House Fostering,2023-09-30,2023-10-26,26,Behaviour concerns,18.32,True,False,1
6,Male,White - British,0,False,6,4,True,40,Trans Female,White - British,External Fostering,2022-03-11,2022-06-12,93,Placement stability concerns,16.23,False,False,1
15,Male,White - Eastern European,5,True,6,2,True,49,Non binary,White - British,In-House Fostering,2022-07-01,2022-11-06,128,Planned move,10.48,False,False,6
2,Female,White - British,0,False,2,5,True,45,Male,White - British,In-House Fostering,2023-04-17,2023-04-25,8,Placement stability concerns,14.47,False,True,1
4,Female,White - British,2,True,1,3,True,45,Male,Asian/British Asian - Pakistani,In-House Fostering,2023-07-22,2024-06-28,342,Planned move,4.4,True,True,3
7,Trans Male,Asian/British Asian - Pakistani,4,True,0,5,True,56,Female,White - Other,In-House Fostering,2024-09-01,2024-11-22,82,Carer requests end,13.84,True,False,5
12,Female,White - British,0,False,5,5,True,51,Male,White - British,External Fostering,2024-06-14,2025-08-28,440,Allegation,15.1,True,False,1
4,Male,White - British,0,False,0,3,True,48,Male,White - British,In-House Fostering,2024-02-01,2024-04-04,63,Carer requests end,2.16,True,False,1
1,Trans Male,White - British,0,False,5,2,True,55,Female,White - Other,External Fostering,2023-07-31,2024-09-24,421,Child requests end,10.78,False,True,1
9,Female,Asian/British Asian - Pakistani,1,True,7,5,True,53,Female,White - Eastern European,In-House Fostering,2024-06-10,2024-06-17,7,Allegation,16.56,True,False,2
10,Female,Asian/British Asian - Pakistani,0,False,1,1,False,39,Female,White - British,In-House Fostering,2022-10-30,2024-01-27,454,Behaviour concerns,8.88,False,False,1
11,Male,Asian/British Asian - Pakistani,5,True,6,3,True,48,Trans Female,White - Eastern European,In-House Fostering,2025-08-02,2027-12-06,856,Allegation,9.7,True,True,6
10,Trans Female,Asian/British Asian - Pakistani,0,False,5,1,False,47,Male,White - Eastern European,External Fostering,2024-12-27,2026-09-11,623,Planned move,15.97,True,False,1
9,Male,Asian/British Asian - Pakistani,0,False,7,0,False,50,Male,Asian/British Asian - Other,Kinship,2025-06-03,2027-09-20,839,Child requests end,0.75,True,True,1
14,Female,Traveller - Other,2,True,3,3,True,43,Female,White - British,Residential,2025-05-01,2025-06-25,55,Placement stability concerns,81.66,True,True,3
8,Male,White - British,0,False,6,1,False,44,Trans Male,White - Eastern European,Kinship,2025-06-26,2025-07-14,18,Carer requests end,1.6,False,False,1
3,Female,Asian/British Asian - Pakistani,0,False,1,2,True,37,Trans Female,White - British,In-House Fostering,2023-01-31,2023-08-16,197,Behaviour concerns,8.78,True,True,1
7,Female,Asian/British Asian - Pakistani,1,True,0,1,False,52,Male,Asian/British Asian - Pakistani,In-House Fostering,2024-02-14,2024-11-15,275,Planned move,3.71,True,True,2
0,Trans Male,White - British,0,False,3,2,True,53,Male,Asian/British Asian - Other,In-House Fostering,2025-03-04,2025-05-02,59,Carer requests end,16.08,True,True,1
13,Male,White - Eastern European,3,True,5,0,False,58,Trans Female,White - British,External Fostering,2022-04-11,2022-04-18,7,Child requests end,18.98,False,False,4
10,Female,White - British,1,True,7,2,True,36,Male,White - British,Residential,2024-10-06,2024-11-08,33,Behaviour concerns,63.83,False,False,2
12,Male,White - Central European,0,False,4,0,False,40,Male,White - Eastern European,External Fostering,2023-12-09,2024-03-09,91,Placement stability concerns,4.02,True,True,1
8,Male,White - British,0,False,6,5,True,53,Female,White - Other,Kinship,2025-03-14,2026-05-25,437,Carer requests end,4.47,True,True,1
8,Male,White - British,0,False,0,3,True,58,Non binary,White - British,Kinship,2024-08-12,2024-10-12,61,Allegation,0.16,True,True,1
7,Trans Female,Asian/British Asian - Indian,0,False,0,5,True,39,Female,White - Central European,In-House Fostering,2022-12-14,2023-03-11,87,Behaviour concerns,17.34,False,False,1
11,Female,White - British,0,False,4,3,True,52,Trans Male,White - British,External Fostering,2024-06-30,2024-09-01,63,Carer requests end,16.08,False,False,1
6,Male,White - British,1,True,0,3,True,58,Male,Mixed - White/Black Caribbean,In-House Fostering,2022-03-14,2023-12-14,640,Planned move,4.14,True,True,2
12,Female,White - British,2,True,2,4,True,48,Male,White - Eastern European,External Fostering,2024-05-06,2024-09-04,121,Planned move,15.81,True,False,3
9,Female,White - British,0,False,4,3,True,52,Male,White - Eastern European,Residential,2022-02-08,2022-04-03,54,Behaviour concerns,11.0,True,True,1
2,Male,White - British,2,True,3,1,False,48,Female,White - British,In-House Fostering,2025-05-08,2026-01-22,259,Allegation,6.83,True,True,3
7,Male,White - Central European,1,True,7,3,True,38,Female,Asian/British Asian - Pakistani,Kinship,2022-05-21,2022-07-06,46,Placement stability concerns,2.68,False,True,2
4,Female,White - British,3,True,0,0,False,53,Non binary,Asian/British Asian - Pakistani,Kinship,2022-08-18,2023-09-21,399,Allegation,0.58,True,True,4
5,Male,Asian/British Asian - Bangladeshi,5,True,5,2,True,54,Female,White - British,Kinship,2024-02-18,2024-06-01,104,Carer requests end,2.8,True,True,6
11,Trans Female,Asian/British Asian - Pakistani,0,False,3,2,True,41,Male,Traveller - Other,In-House Fostering,2025-08-27,2025-11-15,80,Allegation,19.39,True,False,1
11,Trans Female,Asian/British Asian - Pakistani,1,True,6,5,True,54,Male,White - British,Kinship,2025-07-12,2026-07-15,368,Placement stability concerns,2.04,True,False,2
9,Trans Female,White - British,0,False,2,5,True,55,Male,Asian/British Asian - Pakistani,Kinship,2024-07-21,2024-08-26,36,Allegation,1.05,True,False,1
4,Female,Asian/British Asian - Other,3,True,2,2,True,57,Trans Male,Asian/British Asian - Pakistani,In-House Fostering,2022-04-16,2022-07-10,85,Carer requests end,3.4,False,False,4
6,Trans Female,White - British,3,True,0,3,True,51,Male,Asian/British Asian - Pakistani,In-House Fostering,2025-09-01,2025-11-21,81,Carer requests end,0.32,True,False,4
12,Male,White - British,2,True,7,1,False,53,Male,White - British,External Fostering,2024-02-26,2026-06-26,851,Planned move,6.4,True,False,3
5,Trans Male,White - British,0,False,5,5,True,43,Male,Asian/British Asian - Pakistani,In-House Fostering,2024-04-10,2025-07-04,450,Allegation,17.4,False,False,1
9,Male,White - British,0,False,6,0,False,54,Non binary,Mixed - White/Asian,External Fostering,2023-11-17,2024-01-07,51,Behaviour concerns,19.04,True,False,1
5,Female,Black/Black British - African,4,True,5,1,False,40,Female,White - British,Kinship,2022-05-12,2022-07-02,51,Child requests end,2.28,False,True,5
11,Non binary,White - British,0,False,5,2,True,58,Female,White - British,Kinship,2024-01-20,2025-01-09,355,Carer requests end,0.74,True,False,1
14,Female,White - Central European,0,False,2,3,True,57,Male,Dual Heritage - Black/White,External Fostering,2022-12-21,2024-07-30,587,Child requests end,10.28,False,True,1
0,Female,White - British,4,True,1,0,False,49,Male,White - British,External Fostering,2023-10-31,2024-10-18,353,Carer requests end,2.18,True,True,5
17,Female,White - British,0,False,5,5,True,42,Trans Male,White - British,In-House Fostering,2022-03-19,2022-05-19,61,Placement stability concerns,7.69,False,True,1
6,Male,White - Other,2,True,6,5,True,44,Trans Male,White - British,Residential,2024-01-07,2025-08-20,591,Behaviour concerns,31.89,False,False,3
6,Trans Female,White - Central European,0,False,6,1,False,59,Non binary,Asian/British Asian - Pakistani,In-House Fostering,2023-01-19,2024-03-14,420,Allegation,13.6,False,True,1
13,Female,Asian/British Asian - Pakistani,3,True,6,5,True,51,Female,Asian/British Asian - Bangladeshi,Kinship,2025-04-30,2025-05-20,20,Placement stability concerns,4.58,True,True,4
9,Male,Asian/British Asian - Pakistani,0,False,2,3,True,55,Trans Female,Asian/British Asian - Pakistani,Kinship,2023-04-13,2023-05-21,38,Planned move,1.55,True,True,1
2,Male,White - British,4,True,3,1,False,40,Non binary,White - British,In-House Fostering,2022-02-03,2022-02-28,25,Child requests end,14.08,False,False,5
9,Female,White - British,0,False,7,4,True,57,Male,White - British,In-House Fostering,2023-01-13,2029-07-05,2365,Planned move,1.45,True,True,1
6,Trans Female,White - British,0,False,1,3,True,41,Trans Male,White - British,External Fostering,2022-03-28,2022-06-15,79,Carer requests end,14.6,True,False,1
2,Male,Asian/British Asian - Bangladeshi,0,False,4,1,False,55,Trans Male,White - Eastern European,External Fostering,2024-12-10,2025-09-06,270,Child requests end,10.0,False,False,1
8,Male,White - British,2,True,4,0,False,59,Trans Male,Asian/British Asian - Pakistani,Kinship,2024-07-21,2025-05-02,285,Placement stability concerns,4.19,True,False,3
10,Female,White - British,0,False,1,2,True,41,Female,Asian/British Asian - Pakistani,In-House Fostering,2022-03-08,2022-08-26,171,Behaviour concerns,8.86,False,True,1
9,Male,White - British,5,True,7,3,True,47,Female,White - Central European,External Fostering,2024-01-19,2024-11-18,304,Behaviour concerns,17.75,True,True,6
13,Male,Asian/British Asian - Pakistani,5,True,4,3,True,45,Male,Asian/British Asian - Indian,In-House Fostering,2024-11-12,2025-04-12,151,Allegation,5.38,False,True,6
15,Male,White - British,0,False,2,4,True,37,Female,White - British,External Fostering,2023-07-05,2024-08-17,409,Placement stability concerns,17.83,False,True,1
16,Male,Asian/British Asian - Pakistani,2,True,6,1,False,35,Female,White - British,External Fostering,2023-02-06,2024-05-03,452,Child requests end,15.73,True,True,3
8,Female,White - British,0,False,7,0,False,39,Male,White - British,In-House Fostering,2024-11-03,2026-02-09,463,Allegation,18.1,True,True,1
10,Male,Asian/British Asian - Pakistani,0,False,0,1,False,40,Trans Female,Dual Heritage - Black/White,Residential,2024-06-15,2025-10-31,503,Child requests end,69.08,True,True,1
13,Trans Female,Mixed - White/Black Caribbean,0,False,4,5,True,53,Female,White - Other,Kinship,2023-11-05,2023-12-18,43,Allegation,4.97,True,False,1
8,Trans Female,White - British,3,True,2,0,False,39,Female,White - British,In-House Fostering,2025-03-10,2025-05-19,70,Carer requests end,6.35,True,True,4
0,Male,White - British,0,False,6,2,True,54,Trans Male,Asian/British Asian - Other,External Fostering,2025-10-16,2026-06-10,237,Allegation,6.85,False,True,1
1,Trans Male,Asian/British Asian - Pakistani,3,True,2,4,True,38,Female,Asian/British Asian - Pakistani,Residential,2022-04-21,2022-05-12,21,Placement stability concerns,13.01,True,False,4
5,Female,Asian/British Asian - Pakistani,0,False,7,3,True,59,Trans Male,Asian/British Asian - Pakistani,In-House Fostering,2024-06-05,2024-08-31,87,Child requests end,17.96,True,False,1
4,Male,Asian/British Asian - Indian,3,True,1,3,True,49,Trans Female,White - British,External Fostering,2022-06-13,2022-08-26,74,Behaviour concerns,7.05,True,False,4
0,Trans Female,Asian/British Asian - Pakistani,0,False,0,2,True,45,Female,White - British,External Fostering,2024-01-02,2024-01-30,28,Planned move,15.05,True,False,1
9,Female,White - British,1,True,5,0,False,38,Trans Male,Asian/British Asian - Pakistani,Kinship,2024-11-14,2026-03-24,495,Placement stability concerns,2.83,True,True,2
11,Female,White - British,0,False,2,5,True,42,Male,White - British,In-House Fostering,2024-03-27,2026-02-03,678,Placement stability concerns,19.2,False,False,1
4,Female,White - British,0,False,4,1,False,51,Male,White - British,In-House Fostering,2024-10-21,2025-01-21,92,Planned move,9.87,False,False,1
2,Female,White - British,0,False,2,5,True,57,Female,Asian/British Asian - Pakistani,Kinship,2024-11-15,2026-01-10,421,Placement stability concerns,4.82,False,True,1
8,Trans Male,White - Other,0,False,3,5,True,60,Male,White - British,External Fostering,2024-04-09,2024-05-24,45,Behaviour concerns,19.5,True,False,1
3,Female,White - British,0,False,6,3,True,49,Male,Black/Black British - African,External Fostering,2024-12-01,2025-01-26,56,Planned move,6.18,False,True,1
0,Male,Mixed - White/Asian,0,False,0,0,False,41,Male,Mixed - White/Black Caribbean,Kinship,2022-04-15,2022-07-20,96,Placement stability concerns,0.24,True,True,1
17,Female,Asian/British Asian - Pakistani,0,False,7,1,False,45,Female,White - British,Kinship,2024-12-09,2024-12-18,9,Planned move,3.78,False,False,1
5,Male,White - British,3,True,7,4,True,41,Female,Asian/British Asian - Pakistani,Kinship,2025-08-17,2025-12-03,108,Planned move,3.47,False,True,4
11,Male,White - British,1,True,3,2,True,57,Trans Female,White - British,In-House Fostering,2025-03-06,2027-08-13,890,Child requests end,9.21,True,False,2
6,Trans Male,White - British,0,False,1,5,True,54,Trans Female,White - British,External Fostering,2022-11-20,2023-01-18,59,Child requests end,13.93,False,True,1
13,Female,Asian/British Asian - Pakistani,3,True,7,1,False,48,Male,Asian/British Asian - Pakistani,Residential,2025-03-09,2025-03-19,10,Carer requests end,79.84,False,True,4
10,Male,White - Other,2,True,2,4,True,57,Non binary,White - British,Kinship,2023-03-14,2023-04-18,35,Carer requests end,2.06,True,True,3
10,Trans Male,White - British,0,False,4,2,True,40,Female,Asian/British Asian - Pakistani,External Fostering,2022-04-22,2022-06-22,61,Allegation,2.27,True,False,1
11,Trans Female,Traveller of Irish Heritage,0,False,0,5,True,52,Male,Asian/British Asian - Pakistani,Kinship,2023-04-07,2024-02-03,302,Behaviour concerns,2.89,True,False,1
8,Female,Asian/British Asian - Bangladeshi,1,True,5,3,True,48,Female,White - British,In-House Fostering,2025-03-30,2025-06-29,91,Allegation,3.94,False,False,2
11,Female,White - British,4,True,2,4,True,52,Non binary,White - British,In-House Fostering,2024-02-22,2026-04-24,792,Placement stability concerns,7.18,True,True,5
10,Trans Female,Asian/British Asian - Pakistani,4,True,0,4,True,57,Male,Asian/British Asian - Pakistani,In-House Fostering,2022-09-26,2022-10-09,13,Carer requests end,4.98,False,True,5
8,Female,Asian/British Asian - Bangladeshi,0,False,4,2,True,42,Trans Female,White - Eastern European,Residential,2024-03-11,2025-08-05,512,Placement stability concerns,54.35,False,True,1
16,Female,White - British,0,False,7,0,False,60,Female,White - Other,Kinship,2022-03-28,2022-04-26,29,Carer requests end,2.71,True,False,1
2,Trans Female,White - British,0,False,0,0,False,36,Male,White - British,Residential,2022-10-29,2022-11-23,25,Child requests end,68.76,True,True,1
9,Trans Male,White - British,0,False,5,1,False,55,Trans Female,White - British,Kinship,2024-08-21,2026-09-20,760,Planned move,1.75,True,False,1
1,Male,Asian/British Asian - Pakistani,0,False,2,4,True,42,Trans Male,Mixed - White/Asian,In-House Fostering,2022-06-25,2022-08-20,56,Carer requests end,14.31,False,True,1
9,Female,White - British,1,True,7,3,True,59,Non binary,White - Central European,In-House Fostering,2025-04-06,2028-03-07,1066,Planned move,16.07,False,True,2
13,Male,Asian/British Asian - Pakistani,0,False,6,0,False,52,Female,White - British,Kinship,2025-08-29,2027-04-25,604,Carer requests end,3.76,False,True,1
6,Male,White - British,0,False,7,4,True,60,Male,White - British,In-House Fostering,2023-09-30,2024-07-30,304,Child requests end,7.81,False,True,1
3,Male,White - British,2,True,0,4,True,60,Trans Female,Asian/British Asian - Pakistani,In-House Fostering,2025-10-09,2028-11-09,1127,Child requests end,5.46,False,False,3
7,Trans Male,White - British,1,True,7,3,True,45,Trans Male,White - British,External Fostering,2024-12-10,2025-01-11,32,Behaviour concerns,19.7,False,False,2
6,Trans Male,Asian/British Asian - Pakistani,1,True,7,4,True,56,Male,White - British,Kinship,2024-07-11,2024-08-15,35,Placement stability concerns,4.77,False,False,2
7,Trans Male,White - Eastern European,4,True,2,5,True,45,Trans Female,White - British,In-House Fostering,2024-08-02,2025-06-22,324,Placement stability concerns,5.39,True,True,5
6,Male,White - British,3,True,2,1,False,45,Female,Dual Heritage - Black/White,In-House Fostering,2023-05-12,2028-11-16,2015,Allegation,1.91,False,True,4
9,Female,Asian/British Asian - Pakistani,5,True,7,5,True,39,Male,Asian/British Asian - Pakistani,In-House Fostering,2022-02-16,2022-10-17,243,Child requests end,5.99,True,False,6
7,Female,White - British,0,False,2,5,True,44,Trans Male,White - British,Kinship,2023-03-21,2024-04-08,384,Child requests end,3.86,False,False,1
