Child Age At Placement,Child Gender,Child Ethnicity,Child Prior Placements Number,Returning Child,Age Child Left Care,Carer Age,Placement Type,Missing Episodes,Placement Sequence Number,Placement Start Date,Placement End Reason,Placement End Time Period,Number Of Carers,Carer Gender Composition,Placed With Siblings,Emergency Placement,Distance From Home,Placement Planning Meeting,Reason For Leaving Care,Sibling Group Size,Previous Care History,Age Child Came Into Care,Residential Home Type,Carer Ethnicity Or Religion,Carer Type,EH involvement,Siblings In EH,YOT involvement,
9,Female,White – British,0,True,12,[66],Kinship,5,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Indeterminate'],False,False,182.08,True,Why the child left care entirely,1,Any additional context and comments about the child’s care history,0,including Mainstream,['White - Central European'],Kinship,False,False,False,
16,Male,White – British,0,True,17,[25],Kinship,1,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Unspecified'],True,False,266.85,False,Why the child left care entirely,2,Any additional context and comments about the child’s care history,8,including Mainstream,['Mixed - White/Asian'],Kinship,False,False,False,
7,Female,White – British,0,True,14,[36],Residential,2,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Trans Female'],True,False,848.51,False,Why the child left care entirely,3,Any additional context and comments about the child’s care history,12,including Mainstream,['Unknown'],Residential,False,False,False,
6,Female,Asian/British Asian – Bangladeshi,0,True,7,[57],Fostering - Emergency,5,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Unborn'],True,True,191.33,False,Why the child left care entirely,1,Any additional context and comments about the child’s care history,9,including Mainstream,['Other Ethnic Group'],Emergency Foster,False,False,False,
11,Trans Female,Asian/British Asian – Indian,0,True,12,[34],Fostering - Emergency,0,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Non binary'],True,False,827.22,True,Why the child left care entirely,7,Any additional context and comments about the child’s care history,16,including Mainstream,['Asian/British Asian – Bangladeshi'],Emergency Foster,False,False,False,
9,Non binary,White – British,0,False,13,[72],Fostering - Long Term,3,1,2025-12-21 22:53:40.625587,N/A,N/A,1,['Unspecified'],True,False,663.05,True,N/A,3,N/A,13,including Mainstream,['Gypsy'],Long Term Foster,False,False,False,
13,Male,Other Ethnic Group,0,True,17,[57],Fostering - Respite,3,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Indeterminate'],True,False,628.69,True,Why the child left care entirely,4,Any additional context and comments about the child’s care history,10,including Mainstream,['Asian/British Asian – Indian'],Respite Foster,False,False,False,
4,Female,White - Central European,0,True,10,[54],Fostering - Long Term,5,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Non binary'],True,False,165.25,True,Why the child left care entirely,3,Any additional context and comments about the child’s care history,16,including Mainstream,['Refused'],Long Term Foster,False,True,False,
1,Female,White – British,0,False,8,[64],Kinship,1,1,2025-12-21 22:53:40.625587,N/A,N/A,1,['Unspecified'],True,False,911.07,True,N/A,7,N/A,14,including Mainstream,['White - Eastern European'],Kinship,False,True,False,
16,Male,White – Other,0,True,17,[62],Fostering - Long Term,2,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Unborn'],True,False,406.4,False,Why the child left care entirely,4,Any additional context and comments about the child’s care history,9,including Mainstream,['Unknown'],Long Term Foster,False,False,True,
10,Male,White – British,0,False,12,[38],Adoption,0,1,2025-12-21 22:53:40.625587,N/A,N/A,1,['Non binary'],True,False,566.39,True,N/A,5,N/A,17,including Mainstream,['Asian/British Asian – Pakistani'],Adoption,False,False,False,
13,Trans Male,Dual Heritage - Black/White,0,False,16,[27],Adoption,3,1,2025-12-21 22:53:40.625587,N/A,N/A,1,['Non binary'],True,False,505.45,True,N/A,5,N/A,6,including Mainstream,['Traveller – Other'],Adoption,True,False,False,
11,Trans Female,Asian/British Asian – Indian,0,True,17,[68],Kinship,0,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Unborn'],True,True,44.89,True,Why the child left care entirely,3,Any additional context and comments about the child’s care history,5,including Mainstream,['White - Central European'],Kinship,True,False,False,
0,Non binary,White – British,0,True,13,[25],Fostering - Respite,3,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Male'],True,False,106.17,False,Why the child left care entirely,5,Any additional context and comments about the child’s care history,7,including Mainstream,['Roma'],Respite Foster,False,False,False,
10,Male,White – British,0,True,12,[28],Kinship,1,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['NULL'],True,True,149.16,True,Why the child left care entirely,8,Any additional context and comments about the child’s care history,11,including Mainstream,['Asian/British Asian – Chinese'],Kinship,False,False,False,
15,Male,Black/Black British – African,0,True,17,[35],Fostering - Long Term,2,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Unspecified'],True,True,60.71,True,Why the child left care entirely,7,Any additional context and comments about the child’s care history,12,including Mainstream,['Traveller – Other'],Long Term Foster,False,False,False,
17,Female,Mixed - White/Black Caribbean,0,True,18,[43],Special Guardianship,5,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Male'],True,True,373.61,False,Why the child left care entirely,8,Any additional context and comments about the child’s care history,9,including Mainstream,['NULL'],Special Guardianship,True,False,False,
8,Trans Female,White – British,0,True,16,[66],Special Guardianship,5,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Unspecified'],True,False,199.5,True,Why the child left care entirely,5,Any additional context and comments about the child’s care history,3,including Mainstream,['Black/Black British – African'],Special Guardianship,False,False,False,
17,Non binary,White – British,0,True,18,[57],Adoption,5,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Indeterminate'],False,True,303.4,False,Why the child left care entirely,1,Any additional context and comments about the child’s care history,10,including Mainstream,['Black/Black British – Other'],Adoption,True,False,False,
15,Trans Male,White – British,0,False,17,[75],Special Guardianship,5,1,2025-12-21 22:53:40.625587,N/A,N/A,1,['Non binary'],False,True,869.44,False,N/A,0,N/A,10,including Mainstream,['Black/Black British – African'],Special Guardianship,True,False,False,
14,Female,White - Central European,0,True,18,[27],Residential,0,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Non binary'],True,False,397.8,True,Why the child left care entirely,3,Any additional context and comments about the child’s care history,2,including Mainstream,['Refused'],Residential,False,False,False,
14,Female,White - Eastern European,0,False,15,[30],Residential,1,1,2025-12-21 22:53:40.625587,N/A,N/A,1,['Female'],True,False,972.59,True,N/A,5,N/A,9,including Mainstream,['White – British'],Residential,False,True,False,
15,Non binary,Asian/British Asian – Pakistani,0,True,18,[37],Special Guardianship,1,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Unborn'],False,True,622.23,True,Why the child left care entirely,0,Any additional context and comments about the child’s care history,1,including Mainstream,['Asian/British Asian – Indian'],Special Guardianship,True,False,False,
2,Male,Asian/British Asian – Pakistani,0,False,5,[32],Fostering - Short Term,5,1,2025-12-21 22:53:40.625587,N/A,N/A,1,['NULL'],True,True,950.7,False,N/A,1,N/A,2,including Mainstream,['Refused'],Short Term Foster,True,False,False,
3,Trans Female,White – British,0,True,17,[40],Residential,3,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['NULL'],True,False,974.4,True,Why the child left care entirely,3,Any additional context and comments about the child’s care history,6,including Mainstream,['Black/Black British – Caribbean'],Residential,False,False,False,
3,Trans Male,White – British,0,False,8,[66],Fostering - Long Term,2,1,2025-12-21 22:53:40.625587,N/A,N/A,1,['NULL'],True,False,874.01,False,N/A,0,N/A,4,including Mainstream,['Black/Black British – Other'],Long Term Foster,False,False,False,
2,Female,White – British,0,True,14,[46],Fostering - Emergency,0,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Unspecified'],True,True,95.9,False,Why the child left care entirely,6,Any additional context and comments about the child’s care history,13,including Mainstream,['Asian/British Asian – Bangladeshi'],Emergency Foster,False,False,False,
13,Female,White – British,0,False,16,[38],Fostering - Emergency,5,1,2025-12-21 22:53:40.625587,N/A,N/A,1,['Male'],True,True,338.9,False,N/A,4,N/A,12,including Mainstream,['Mixed – Other'],Emergency Foster,True,False,False,
2,Female,Other Ethnic Group,0,True,18,[57],Fostering - Respite,1,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Unborn'],True,False,564.19,True,Why the child left care entirely,2,Any additional context and comments about the child’s care history,2,including Mainstream,['Other Ethnic Group'],Respite Foster,True,False,False,
15,Female,White – British,0,False,17,[45],Special Guardianship,1,1,2025-12-21 22:53:40.625587,N/A,N/A,1,['Male'],True,False,94.3,True,N/A,5,N/A,12,including Mainstream,['Other Ethnic Group'],Special Guardianship,False,False,False,
4,Trans Female,White – British,0,False,7,[56],Fostering - Respite,4,1,2025-12-21 22:53:40.625587,N/A,N/A,1,['Indeterminate'],True,True,931.46,True,N/A,6,N/A,9,including Mainstream,['Dual Heritage - Black/White'],Respite Foster,False,False,False,
17,Male,White – British,0,True,18,[25],Fostering - Short Term,3,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Indeterminate'],True,True,27.62,True,Why the child left care entirely,5,Any additional context and comments about the child’s care history,16,including Mainstream,['Other Ethnic Group'],Short Term Foster,False,False,False,
16,Non binary,Asian/British Asian – Pakistani,0,False,18,[32],Fostering - Short Term,3,1,2025-12-21 22:53:40.625587,N/A,N/A,1,['Non binary'],True,False,132.36,True,N/A,7,N/A,4,including Mainstream,['Asian/British Asian – Other'],Short Term Foster,False,False,False,
0,Trans Male,White – British,0,False,4,[56],Residential,4,1,2025-12-21 22:53:40.625587,N/A,N/A,1,['Unspecified'],False,True,714.98,True,N/A,0,N/A,13,including Mainstream,['NULL'],Residential,True,False,False,
17,Female,White – British,0,True,18,[67],Fostering - Short Term,4,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Unknown'],True,False,617.39,False,Why the child left care entirely,3,Any additional context and comments about the child’s care history,9,including Mainstream,['White – British'],Short Term Foster,False,True,False,
4,Female,White – British,0,True,9,[30],Fostering - Emergency,1,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Trans Male'],False,True,53.88,False,Why the child left care entirely,0,Any additional context and comments about the child’s care history,9,including Mainstream,['Gypsy'],Emergency Foster,False,False,False,
9,Female,Asian/British Asian – Pakistani,0,False,15,[55],Special Guardianship,4,1,2025-12-21 22:53:40.625587,N/A,N/A,1,['Unspecified'],True,False,864.55,False,N/A,2,N/A,1,including Mainstream,['NULL'],Special Guardianship,False,False,False,
0,Female,White – British,0,True,18,[68],Adoption,0,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Unknown'],False,False,603.38,True,Why the child left care entirely,0,Any additional context and comments about the child’s care history,2,including Mainstream,['White – Irish'],Adoption,True,False,False,
10,Trans Female,Gypsy / Roma,0,True,13,[75],Fostering - Long Term,2,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Unborn'],False,True,854.56,False,Why the child left care entirely,0,Any additional context and comments about the child’s care history,9,including Mainstream,['Black/Black British – Caribbean'],Long Term Foster,False,False,False,
7,Male,White – British,0,True,16,[70],Adoption,4,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Female'],True,True,863.37,False,Why the child left care entirely,4,Any additional context and comments about the child’s care history,8,including Mainstream,['NULL'],Adoption,False,False,True,
10,Male,White – Other,0,False,15,[71],Kinship,3,1,2025-12-21 22:53:40.625587,N/A,N/A,1,['Female'],True,True,1.71,True,N/A,2,N/A,10,including Mainstream,['White – British'],Kinship,False,False,False,
7,Male,White – Irish,0,False,10,[37],Fostering - Emergency,3,1,2025-12-21 22:53:40.625587,N/A,N/A,1,['NULL'],True,True,908.44,True,N/A,8,N/A,12,including Mainstream,['White – British'],Emergency Foster,False,False,False,
4,Female,Asian/British Asian – Pakistani,0,True,9,[26],Fostering - Emergency,3,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Non binary'],True,True,996.69,True,Why the child left care entirely,5,Any additional context and comments about the child’s care history,0,including Mainstream,['Traveller – Other'],Emergency Foster,True,False,False,
6,Female,White – British,0,False,18,[28],Adoption,1,1,2025-12-21 22:53:40.625587,N/A,N/A,1,['Unknown'],True,True,949.48,True,N/A,7,N/A,11,including Mainstream,['Gypsy / Roma'],Adoption,False,False,False,
16,Female,White – British,0,True,18,[25],Special Guardianship,5,1,2025-12-21 22:53:40.625587,Reason why most recent placement ended,6 months ago,1,['Indeterminate'],True,True,977.54,True,Why the child left care entirely,7,Any additional context and comments about the child’s care history,17,including Mainstream,['White – Irish'],Special Guardianship,False,False,False,
